PPG,Serial_No,noise_ppg(.10),noise_ppg,noise_ppg(0.07)
0.329,1636,0.29233451,0.332915912,0.329837429
0.329,1637,0.319124277,0.325031864,0.375630775
0.373,1638,0.320043649,0.369990547,0.374677518
0.373,1639,0.354883817,0.36176232,0.402757942
0.373,1640,0.327053857,0.366557269,0.379349967
0.373,1641,0.391782622,0.377620957,0.373045266
0.413,1642,0.417775795,0.417396823,0.39864207
0.413,1643,0.441288958,0.403472752,0.372860003
0.413,1644,0.425951034,0.400605591,0.428948402
0.413,1645,0.371885712,0.410673433,0.38920951
0.443,1646,0.44571861,0.44541926,0.478543893
0.443,1647,0.444969516,0.454770911,0.470477445
0.443,1648,0.405763754,0.431920763,0.425209233
0.443,1649,0.476758383,0.451022296,0.44790616
0.465,1650,0.469673815,0.45959489,0.483271298
0.465,1651,0.49730607,0.476339952,0.473461522
0.465,1652,0.4719524,0.467214313,0.483241829
0.465,1653,0.484595091,0.474680059,0.476533396
0.471,1654,0.427051377,0.464360159,0.48101262
0.471,1655,0.477589058,0.452100928,0.456890985
0.471,1656,0.486404554,0.464381778,0.439000299
0.471,1657,0.50174062,0.44867042,0.520617078
0.475,1658,0.478122972,0.481650408,0.458706553
0.475,1659,0.5136159,0.481569233,0.500669989
0.475,1660,0.467363891,0.465769224,0.496861415
0.475,1661,0.428973414,0.471094714,0.500335445
0.468,1662,0.459805402,0.470524318,0.456155418
0.468,1663,0.457443514,0.470896288,0.484351398
0.468,1664,0.408325972,0.469594675,0.496031884
0.468,1665,0.483005737,0.458299444,0.499799259
0.457,1666,0.44747072,0.463602185,0.434549374
0.457,1667,0.532936254,0.461960908,0.444061625
0.457,1668,0.529053545,0.454935505,0.416045473
0.457,1669,0.464652154,0.459148496,0.480165369
0.439,1670,0.425625854,0.46239201,0.426627237
0.439,1671,0.470270793,0.436849552,0.426465065
0.439,1672,0.510566758,0.433732275,0.452822644
0.439,1673,0.424257992,0.447013453,0.407381975
0.409,1674,0.39941809,0.399549844,0.42405406
0.409,1675,0.415437797,0.40616958,0.410481863
0.409,1676,0.377626164,0.41761074,0.408554704
0.409,1677,0.422843664,0.403776885,0.39677228
0.373,1678,0.339131674,0.367706292,0.415869051
0.373,1679,0.373457655,0.393218653,0.346807357
0.373,1680,0.357375842,0.3533064,0.396933767
0.373,1681,0.377677048,0.381781267,0.391807187
0.337,1682,0.33342239,0.332156212,0.336524779
0.337,1683,0.281605609,0.348826242,0.312940647
0.337,1684,0.367041453,0.316100175,0.348535971
0.337,1685,0.331727822,0.323653145,0.375778594
0.296,1686,0.341602369,0.297658721,0.302607625
0.296,1687,0.344959263,0.310275556,0.311051666
0.296,1688,0.280851881,0.276352838,0.294473987
0.296,1689,0.315218973,0.307094088,0.315308402
0.253,1690,0.305982315,0.254680529,0.253245696
0.253,1691,0.225851589,0.248430648,0.237966379
0.253,1692,0.188665248,0.237141873,0.212815959
0.253,1693,0.253761705,0.244861538,0.283021252
0.208,1694,0.20977857,0.19984935,0.174456192
0.208,1695,0.222335314,0.206379618,0.254211531
0.208,1696,0.215447471,0.192898997,0.255718221
0.208,1697,0.145448762,0.202283232,0.160036543
0.168,1698,0.194185739,0.155145511,0.151228809
0.168,1699,0.148043138,0.170850678,0.150303941
0.168,1700,0.181935828,0.17361131,0.16133565
0.168,1701,0.196113162,0.169781282,0.154905693
0.124,1702,0.140521099,0.117277004,0.129462108
0.124,1703,0.163310688,0.110623777,0.095665505
0.124,1704,0.150040532,0.119307919,0.09968809
0.124,1705,0.117504389,0.134345796,0.167240339
0.084,1706,0.110597177,0.08564684,0.111909748
0.084,1707,0.095978997,0.075997505,0.07840685
0.084,1708,0.082923389,0.098006182,0.068210412
0.084,1709,0.062096561,0.097253196,0.127250325
0.044,1710,0.033370518,0.043796785,0.006414708
0.044,1711,0.080855409,0.056198004,0.045592225
0.044,1712,0.121436554,0.038902697,-0.00440383
0.044,1713,0.033972962,0.048695813,0.01987817
0.011,1714,0.031540913,0.021608749,0.00709498
0.011,1715,0.01027339,0.02644135,-0.030975861
0.011,1716,0.041913486,0.018274227,0.036472173
0.011,1717,0.029579049,-0.014218684,0.005912532
-0.015,1718,0.016952624,-0.004758837,0.020158925
-0.015,1719,-0.01658188,-0.022278554,-0.00401336
-0.015,1720,-0.020133179,-0.008978522,-0.050500649
-0.015,1721,0.004601264,-0.030329726,-0.015251893
-0.044,1722,-0.040500536,-0.035218278,-0.064666712
-0.044,1723,-0.053972582,-0.052669638,-0.003943821
-0.044,1724,-0.049366447,-0.031482644,-0.003222128
-0.044,1725,-0.000305773,-0.041152556,-0.064270507
-0.066,1726,-0.140544826,-0.070044238,-0.09686338
-0.066,1727,-0.042526654,-0.055843217,-0.037357762
-0.066,1728,-0.056834035,-0.063908635,-0.028381627
-0.066,1729,-0.080088358,-0.065198367,-0.090968397
-0.087,1730,-0.050407193,-0.086523858,-0.073830631
-0.087,1731,-0.111033427,-0.083477443,-0.117560419
-0.087,1732,-0.060797417,-0.073556236,-0.100013585
-0.087,1733,-0.064704559,-0.091668173,-0.052168469
-0.102,1734,-0.078310326,-0.11399121,-0.123316441
-0.102,1735,-0.137026787,-0.094616013,-0.109128998
-0.102,1736,-0.124989548,-0.092080109,-0.043166968
-0.102,1737,-0.094947858,-0.101081357,-0.070245471
-0.117,1738,-0.132646789,-0.115735486,-0.094936872
-0.117,1739,-0.112277664,-0.138889004,-0.124050635
-0.117,1740,-0.096069448,-0.112241205,-0.136525808
-0.117,1741,-0.158727234,-0.112391123,-0.11203465
-0.135,1742,-0.107473805,-0.134253304,-0.163666478
-0.135,1743,-0.09956112,-0.131130374,-0.161115498
-0.135,1744,-0.131063802,-0.155262316,-0.165942099
-0.135,1745,-0.162194692,-0.131367107,-0.114150096
-0.146,1746,-0.179730161,-0.148530962,-0.21448706
-0.146,1747,-0.182152513,-0.148109188,-0.129787549
-0.146,1748,-0.200322852,-0.146885851,-0.14561672
-0.146,1749,-0.211000945,-0.154028973,-0.137659504
-0.157,1750,-0.166095152,-0.1483272,-0.170864818
-0.157,1751,-0.14605385,-0.168714653,-0.17385054
-0.157,1752,-0.188225704,-0.164774875,-0.120103942
-0.157,1753,-0.16911976,-0.139922655,-0.138527515
-0.165,1754,-0.191598037,-0.147033274,-0.15981793
-0.165,1755,-0.138261142,-0.153363846,-0.163505832
-0.165,1756,-0.149620202,-0.184429955,-0.174488519
-0.165,1757,-0.150518895,-0.16675941,-0.16268568
-0.175,1758,-0.243488661,-0.17570587,-0.196106211
-0.175,1759,-0.17721679,-0.18813313,-0.20436647
-0.175,1760,-0.165620513,-0.170425167,-0.190840527
-0.175,1761,-0.17372167,-0.169430094,-0.208332288
-0.19,1762,-0.180958057,-0.203223435,-0.226659154
-0.19,1763,-0.212856078,-0.196671268,-0.215698478
-0.19,1764,-0.291113998,-0.184120132,-0.191685596
-0.19,1765,-0.169286562,-0.190924368,-0.191744845
-0.201,1766,-0.175346812,-0.194575516,-0.178829879
-0.201,1767,-0.160658265,-0.207520209,-0.215957707
-0.201,1768,-0.210314835,-0.175976169,-0.171426205
-0.201,1769,-0.186508212,-0.196907529,-0.206980418
-0.212,1770,-0.180368107,-0.197768727,-0.224583276
-0.212,1771,-0.23140215,-0.211277913,-0.226875362
-0.212,1772,-0.19233177,-0.204081599,-0.168924304
-0.212,1773,-0.228528533,-0.223160075,-0.190045716
-0.227,1774,-0.306677326,-0.23598322,-0.252673371
-0.227,1775,-0.204518059,-0.236159683,-0.223792377
-0.227,1776,-0.231077548,-0.218691595,-0.271371915
-0.227,1777,-0.213679514,-0.229433706,-0.235562939
-0.237,1778,-0.251159694,-0.232655391,-0.244917226
-0.237,1779,-0.211964038,-0.232598171,-0.208789292
-0.237,1780,-0.217073456,-0.228201112,-0.267453794
-0.237,1781,-0.247899621,-0.230995919,-0.236595702
-0.248,1782,-0.265753449,-0.254380021,-0.20742361
-0.248,1783,-0.217928587,-0.23906922,-0.234729428
-0.248,1784,-0.245547338,-0.252039521,-0.25407877
-0.248,1785,-0.308944391,-0.239368142,-0.193400073
-0.26,1786,-0.306188123,-0.253669229,-0.250234093
-0.26,1787,-0.241240651,-0.250009732,-0.235057937
-0.26,1788,-0.290569475,-0.259892457,-0.246476998
-0.26,1789,-0.233367667,-0.24832132,-0.263983656
-0.274,1790,-0.249662497,-0.277492834,-0.258026584
-0.274,1791,-0.259556696,-0.270972111,-0.257639725
-0.274,1792,-0.316862265,-0.27589231,-0.202853879
-0.274,1793,-0.23185388,-0.264168954,-0.296249447
-0.285,1794,-0.262192458,-0.276116624,-0.281919495
-0.285,1795,-0.221901529,-0.279937845,-0.287833578
-0.285,1796,-0.276344778,-0.292936329,-0.263443974
-0.285,1797,-0.261174146,-0.286179732,-0.297032041
-0.296,1798,-0.314179406,-0.289622259,-0.274201301
-0.296,1799,-0.316809881,-0.287518948,-0.287195435
-0.296,1800,-0.303389631,-0.294836982,-0.285465016
-0.296,1801,-0.328003436,-0.300963118,-0.302830825
-0.31,1802,-0.350127493,-0.321138367,-0.265385652
-0.31,1803,-0.323396101,-0.319708226,-0.333934258
-0.31,1804,-0.345629276,-0.312714337,-0.315890177
-0.31,1805,-0.343528907,-0.317085326,-0.297840941
-0.322,1806,-0.389404149,-0.338827655,-0.303939639
-0.322,1807,-0.315561787,-0.334595253,-0.317120993
-0.322,1808,-0.321857791,-0.311681634,-0.291248084
-0.322,1809,-0.321883339,-0.306119244,-0.371215131
-0.333,1810,-0.318375613,-0.32334572,-0.284891302
-0.333,1811,-0.333308625,-0.332454517,-0.365570964
-0.333,1812,-0.344824838,-0.32160297,-0.410489067
-0.333,1813,-0.304763061,-0.324661974,-0.36636639
-0.344,1814,-0.328942807,-0.336917324,-0.376767985
-0.344,1815,-0.340505703,-0.34185339,-0.360265622
-0.344,1816,-0.346268751,-0.338709648,-0.34917231
-0.344,1817,-0.40866418,-0.345548538,-0.320857419
-0.351,1818,-0.365926846,-0.343430308,-0.354424547
-0.351,1819,-0.345234299,-0.344698356,-0.363702761
-0.351,1820,-0.323023666,-0.360329511,-0.333158758
-0.351,1821,-0.278629945,-0.346150548,-0.334340982
-0.365,1822,-0.364671542,-0.361199903,-0.326473104
-0.365,1823,-0.369787892,-0.349661745,-0.388175193
-0.365,1824,-0.31239973,-0.38018834,-0.34996309
-0.365,1825,-0.38994986,-0.372639257,-0.363806716
-0.377,1826,-0.365931917,-0.371745298,-0.364526397
-0.377,1827,-0.416731405,-0.36440653,-0.382297759
-0.377,1828,-0.40651297,-0.369567616,-0.366675441
-0.377,1829,-0.346652517,-0.349245116,-0.389207442
-0.384,1830,-0.347175046,-0.383125176,-0.405443054
-0.384,1831,-0.458401459,-0.353707136,-0.371419766
-0.384,1832,-0.351760724,-0.376542334,-0.391742152
-0.384,1833,-0.429797205,-0.368002533,-0.371523965
-0.399,1834,-0.354986765,-0.37867204,-0.416419234
-0.399,1835,-0.375791527,-0.393352697,-0.365102245
-0.399,1836,-0.376744539,-0.387838112,-0.407713351
-0.399,1837,-0.385820924,-0.406721266,-0.362548724
-0.402,1838,-0.347120585,-0.421463496,-0.372635254
-0.402,1839,-0.396947981,-0.411022261,-0.373119974
-0.402,1840,-0.410521605,-0.398789081,-0.405679666
-0.402,1841,-0.467912673,-0.408159837,-0.407492119
-0.417,1842,-0.418595654,-0.406882822,-0.429583661
-0.417,1843,-0.398495291,-0.41777463,-0.435620949
-0.417,1844,-0.396946256,-0.409871035,-0.373186704
-0.417,1845,-0.38187689,-0.434344765,-0.437477682
-0.424,1846,-0.379833955,-0.427162119,-0.411431166
-0.424,1847,-0.358018272,-0.419306238,-0.43452106
-0.424,1848,-0.338945128,-0.423841859,-0.403190848
-0.424,1849,-0.424548624,-0.436195112,-0.387255506
-0.427,1850,-0.37154742,-0.441646953,-0.43296345
-0.427,1851,-0.400356194,-0.435184124,-0.379386267
-0.427,1852,-0.428726134,-0.41328952,-0.431717823
-0.427,1853,-0.441668721,-0.415167114,-0.42804085
-0.435,1854,-0.386861367,-0.428455071,-0.455913505
-0.435,1855,-0.46061206,-0.446291617,-0.434311551
-0.435,1856,-0.464527112,-0.409791949,-0.472003683
-0.435,1857,-0.466521202,-0.442016682,-0.452130511
-0.443,1858,-0.467858126,-0.448125865,-0.436491763
-0.443,1859,-0.422700819,-0.438856994,-0.387867082
-0.443,1860,-0.416345198,-0.421573139,-0.411076098
-0.443,1861,-0.408548406,-0.440239323,-0.433552049
-0.45,1862,-0.473470253,-0.436442861,-0.475391761
-0.45,1863,-0.454275645,-0.457585953,-0.472194182
-0.45,1864,-0.451458781,-0.461992594,-0.465235957
-0.45,1865,-0.437228603,-0.447085265,-0.421886362
-0.454,1866,-0.503894968,-0.461792023,-0.424287885
-0.454,1867,-0.461519126,-0.449979716,-0.478188204
-0.454,1868,-0.466283822,-0.444727088,-0.455851697
-0.454,1869,-0.40519179,-0.436727896,-0.45048632
-0.457,1870,-0.410165224,-0.452695675,-0.439107825
-0.457,1871,-0.473444034,-0.467052022,-0.459225484
-0.457,1872,-0.474690087,-0.47217854,-0.459269848
-0.457,1873,-0.440606981,-0.456153521,-0.441312438
-0.465,1874,-0.458678376,-0.452164398,-0.430744133
-0.465,1875,-0.471009806,-0.466312396,-0.48054321
-0.465,1876,-0.425096831,-0.467434359,-0.457889107
-0.465,1877,-0.465390149,-0.457762019,-0.493878236
-0.465,1878,-0.481653755,-0.473278749,-0.465981401
-0.465,1879,-0.453164829,-0.459351846,-0.479806019
-0.465,1880,-0.451468421,-0.460487633,-0.442121628
-0.465,1881,-0.483127509,-0.46135122,-0.470962943
-0.471,1882,-0.476156655,-0.480028841,-0.452513967
-0.471,1883,-0.471480342,-0.465483216,-0.470593631
-0.471,1884,-0.445761078,-0.461744386,-0.463756658
-0.471,1885,-0.503856241,-0.477487829,-0.507614673
-0.482,1886,-0.512865471,-0.496260773,-0.521028237
-0.482,1887,-0.535790022,-0.47967341,-0.512153901
-0.482,1888,-0.470386616,-0.483974186,-0.499772424
-0.482,1889,-0.503591782,-0.500956123,-0.5101794
-0.486,1890,-0.526330258,-0.482643355,-0.504440426
-0.486,1891,-0.524668305,-0.497266209,-0.519172357
-0.486,1892,-0.478129306,-0.482934981,-0.485468868
-0.486,1893,-0.523543913,-0.485646887,-0.460535088
-0.49,1894,-0.502716072,-0.50019961,-0.457877031
-0.49,1895,-0.414645865,-0.486631723,-0.50649316
-0.49,1896,-0.485498863,-0.494823664,-0.511908976
-0.49,1897,-0.480380545,-0.502783188,-0.476011328
-0.493,1898,-0.489059173,-0.488577133,-0.508043666
-0.493,1899,-0.482049229,-0.480990017,-0.510982403
-0.493,1900,-0.45869079,-0.487905108,-0.528748661
-0.493,1901,-0.517274263,-0.504475525,-0.48085528
-0.504,1902,-0.525456379,-0.511659613,-0.46402509
-0.504,1903,-0.500315651,-0.502699936,-0.478744718
-0.504,1904,-0.486469664,-0.497939559,-0.471730187
-0.504,1905,-0.470089266,-0.511350501,-0.486391109
-0.504,1906,-0.477337621,-0.498675113,-0.516718566
-0.504,1907,-0.493548844,-0.503317035,-0.527853392
-0.504,1908,-0.509615261,-0.512392241,-0.455986758
-0.504,1909,-0.467133562,-0.494684631,-0.51973254
-0.512,1910,-0.468555632,-0.50276184,-0.502294262
-0.512,1911,-0.50050889,-0.511628471,-0.491519747
-0.512,1912,-0.508828242,-0.514867075,-0.524260286
-0.512,1913,-0.500353208,-0.51884652,-0.490383822
-0.508,1914,-0.500310065,-0.508708454,-0.504942147
-0.508,1915,-0.523689006,-0.502245702,-0.494069416
-0.508,1916,-0.541040997,-0.508472861,-0.549378755
-0.508,1917,-0.427986789,-0.509876363,-0.546775382
-0.508,1918,-0.520115379,-0.500619427,-0.479416256
-0.508,1919,-0.50669196,-0.501596783,-0.508076908
-0.508,1920,-0.522020578,-0.510874159,-0.504300112
-0.508,1921,-0.508938955,-0.500590906,-0.540091581
-0.504,1922,-0.534403035,-0.50942619,-0.481100019
-0.504,1923,-0.500259132,-0.496336494,-0.544041203
-0.504,1924,-0.524821592,-0.517011029,-0.507785199
-0.504,1925,-0.488425953,-0.465612554,-0.49775905
-0.501,1926,-0.533005134,-0.510931225,-0.478079266
-0.501,1927,-0.441013306,-0.502452459,-0.507752079
-0.501,1928,-0.525832987,-0.504786861,-0.484413965
-0.501,1929,-0.531343683,-0.483867296,-0.478323554
-0.482,1930,-0.460722827,-0.484953724,-0.532658393
-0.482,1931,-0.508083172,-0.479333505,-0.42916634
-0.482,1932,-0.542878089,-0.479061955,-0.496198503
-0.482,1933,-0.469065244,-0.461633516,-0.486280045
-0.461,1934,-0.504778285,-0.449343405,-0.446832002
-0.461,1935,-0.511214263,-0.46766337,-0.418870652
-0.461,1936,-0.438373063,-0.468065872,-0.465555831
-0.461,1937,-0.504671174,-0.471419317,-0.481882606
-0.424,1938,-0.405653331,-0.420168005,-0.455248686
-0.424,1939,-0.426804235,-0.431696338,-0.417099135
-0.424,1940,-0.43023063,-0.41740617,-0.430654786
-0.424,1941,-0.435240681,-0.434161807,-0.425320745
-0.384,1942,-0.292874056,-0.393769975,-0.400096572
-0.384,1943,-0.276104073,-0.373466338,-0.404918603
-0.384,1944,-0.404251726,-0.38504267,-0.374664825
-0.384,1945,-0.362199539,-0.392563968,-0.369729612
-0.333,1946,-0.378986701,-0.332943781,-0.347707105
-0.333,1947,-0.338915922,-0.317238877,-0.307817427
-0.333,1948,-0.280458011,-0.342626831,-0.305003572
-0.333,1949,-0.30963732,-0.325381632,-0.316581649
-0.271,1950,-0.273456591,-0.269121553,-0.278643026
-0.271,1951,-0.227044919,-0.263054887,-0.226373333
-0.271,1952,-0.235996045,-0.266716105,-0.278688754
-0.271,1953,-0.26844507,-0.290935272,-0.247894392
-0.19,1954,-0.219342786,-0.191039469,-0.197267616
-0.19,1955,-0.147061194,-0.18329151,-0.171776678
-0.19,1956,-0.143500509,-0.187007277,-0.183741486
-0.19,1957,-0.131712884,-0.183947101,-0.200703952
-0.117,1958,-0.147334502,-0.096747551,-0.08861801
-0.117,1959,-0.086402076,-0.118404662,-0.140439392
-0.117,1960,-0.096125461,-0.10274433,-0.126621937
-0.117,1961,-0.117085243,-0.115307617,-0.125041097
-0.04,1962,-0.003639414,-0.044065358,-0.090445292
-0.04,1963,-0.120914563,-0.054089714,-0.036067337
-0.04,1964,-0.050944497,-0.042469648,-0.051905003
-0.04,1965,-0.054710034,-0.034603104,-0.02959919
0.041,1966,0.008677982,0.051886241,0.042846798
0.041,1967,0.033916082,0.057955506,0.043344071
0.041,1968,0.077512016,0.029249101,-0.00574417
0.041,1969,-0.00576579,0.041935163,0.018327071
0.121,1970,0.179594955,0.134750802,0.127367255
0.121,1971,0.095901942,0.125525557,0.088060239
0.121,1972,0.103875805,0.121285205,0.083488425
0.121,1973,0.091772974,0.113850405,0.12663177
0.198,1974,0.160505677,0.197036894,0.180170619
0.198,1975,0.188315724,0.192783444,0.169937084
0.198,1976,0.232037863,0.196256783,0.185762163
0.198,1977,0.236764897,0.198737932,0.16187606
0.271,1978,0.251409407,0.2697721,0.292893991
0.271,1979,0.251174833,0.278019736,0.254700779
0.271,1980,0.229362464,0.270079794,0.248985991
0.271,1981,0.272327423,0.265191775,0.291315541
0.326,1982,0.334019053,0.348079673,0.308279268
0.326,1983,0.307662353,0.332170106,0.368628243
0.326,1984,0.290191327,0.323037913,0.336743245
0.326,1985,0.347617793,0.331397676,0.297662365
0.384,1986,0.344245598,0.374931956,0.365485333
0.384,1987,0.401816744,0.403629693,0.365615248
0.384,1988,0.437698541,0.388720501,0.419571303
0.384,1989,0.386040943,0.396195888,0.386029117
0.428,1990,0.452519293,0.42710348,0.434047661
0.428,1991,0.381014916,0.422446034,0.441394985
0.428,1992,0.335890869,0.420215713,0.405498083
0.428,1993,0.396276316,0.420558024,0.449687679
0.465,1994,0.458785696,0.47387562,0.444425397
0.465,1995,0.454789294,0.464798166,0.453550633
0.465,1996,0.467170111,0.457607731,0.466338827
0.465,1997,0.440516677,0.466252522,0.482737373
0.49,1998,0.48944583,0.469093543,0.48848221
0.49,1999,0.457744287,0.488800565,0.485597304
0.49,2000,0.495670389,0.491056705,0.463650626
0.49,2001,0.533345245,0.49238222,0.493577004
0.508,2002,0.531344367,0.526011791,0.545680752
0.508,2003,0.525730188,0.502139996,0.500293924
0.508,2004,0.516347623,0.506268364,0.501280557
0.508,2005,0.508484568,0.509387876,0.53061833
0.519,2006,0.528395737,0.526977597,0.512683701
0.519,2007,0.463973187,0.511284039,0.51112009
0.519,2008,0.564991814,0.519955289,0.525104684
0.519,2009,0.547941019,0.540201686,0.485057283
0.523,2010,0.526716496,0.526998948,0.5313303
0.523,2011,0.484721718,0.520729412,0.537287571
0.523,2012,0.498978213,0.516234209,0.520706075
0.523,2013,0.498850418,0.519551645,0.520159821
0.519,2014,0.490247703,0.50847738,0.51042268
0.519,2015,0.562099968,0.510608511,0.519575481
0.519,2016,0.563162089,0.51571693,0.52803534
0.519,2017,0.580360883,0.504837568,0.514911526
0.501,2018,0.543976624,0.514234204,0.508386309
0.501,2019,0.557208028,0.491587287,0.518089882
0.501,2020,0.519407642,0.506302722,0.508346342
0.501,2021,0.549008679,0.502654686,0.525294634
0.486,2022,0.516432967,0.49632834,0.511290926
0.486,2023,0.466901115,0.4944791,0.517435921
0.486,2024,0.443157314,0.48682755,0.479526773
0.486,2025,0.513222197,0.49445669,0.482202429
0.458,2026,0.454461882,0.453801792,0.468783228
0.458,2027,0.498624623,0.462568822,0.467573982
0.458,2028,0.437244575,0.45236755,0.509669748
0.458,2029,0.478017619,0.44539572,0.461061145
0.424,2030,0.437530873,0.423981575,0.40639357
0.424,2031,0.405516222,0.430407141,0.425875743
0.424,2032,0.42973105,0.416719166,0.454313494
